2023-04-15 22:58:34,927 INFO botocore.credentials: Found credentials from IAM Role: BaseNotebookInstanceEc2InstanceRole
2023-04-15 22:58:35,082 INFO botocore.credentials: Found credentials from IAM Role: BaseNotebookInstanceEc2InstanceRole
2023-04-15 22:58:35,351 INFO __main__: Data Loaded
2023-04-15 22:58:35,351 INFO __main__: The shape of training set: ((5634, 34), (5634,))
2023-04-15 22:58:35,722 INFO optuna.storages._rdb.storage: A new study created in RDB with name: churn_prediction_xgboost
2023-04-15 23:00:18,842 INFO optuna.study.study: Trial 4 finished with value: 0.9262062638001165 and parameters: {'learning_rate': 0.42968992262971123, 'gamma': 29, 'max_delta_step': 7, 'lambda': 635, 'colsample_bylevel': 0.6192782420835112, 'colsample_bynode': 0.8665991977551415, 'colsample_bytree': 0.9696629412754976, 'subsample': 0.7486186471003289, 'max_depth': 19, 'num_boost_round': 1200, 'num_feat': 80, 'step': 0.2}. Best is trial 4 with value: 0.9262062638001165.
2023-04-15 23:02:45,726 INFO optuna.study.study: Trial 13 finished with value: 0.9579372590680879 and parameters: {'learning_rate': 0.24439827589742377, 'gamma': 64, 'max_delta_step': 4, 'lambda': 526, 'colsample_bylevel': 0.6597300855776236, 'colsample_bynode': 0.6466729856019244, 'colsample_bytree': 0.6418228023978749, 'subsample': 0.9884921809642122, 'max_depth': 12, 'num_boost_round': 1000, 'num_feat': 90, 'step': 0.2}. Best is trial 7 with value: 0.9715977970578322.
2023-04-15 23:02:46,360 INFO optuna.study.study: Trial 11 finished with value: 0.9662956290830792 and parameters: {'learning_rate': 0.3338128977874747, 'gamma': 35, 'max_delta_step': 3, 'lambda': 388, 'colsample_bylevel': 0.8041706969868299, 'colsample_bynode': 0.48276370064397806, 'colsample_bytree': 0.4208702673260827, 'subsample': 0.8441635718666343, 'max_depth': 7, 'num_boost_round': 1400, 'num_feat': 60, 'step': 0.3}. Best is trial 7 with value: 0.9715977970578322.
2023-04-15 23:03:20,493 INFO optuna.study.study: Trial 12 finished with value: 0.9662610327433004 and parameters: {'learning_rate': 0.6451459245147624, 'gamma': 21, 'max_delta_step': 3, 'lambda': 125, 'colsample_bylevel': 0.8468768085198188, 'colsample_bynode': 0.7884229058228827, 'colsample_bytree': 0.36098167701399425, 'subsample': 0.5630945929246425, 'max_depth': 11, 'num_boost_round': 900, 'num_feat': 80, 'step': 0.1}. Best is trial 7 with value: 0.9715977970578322.
2023-04-15 23:03:32,047 INFO optuna.study.study: Trial 15 finished with value: 0.9711829318127562 and parameters: {'learning_rate': 0.20911389294162844, 'gamma': 41, 'max_delta_step': 7, 'lambda': 224, 'colsample_bylevel': 0.5848180049625566, 'colsample_bynode': 0.651446702981139, 'colsample_bytree': 0.9086340624270957, 'subsample': 0.7535024595781855, 'max_depth': 13, 'num_boost_round': 500, 'num_feat': 60, 'step': 0.3}. Best is trial 7 with value: 0.9715977970578322.
2023-04-15 23:03:38,384 INFO optuna.study.study: Trial 14 finished with value: 0.9630050824100026 and parameters: {'learning_rate': 0.6908114337599606, 'gamma': 22, 'max_delta_step': 9, 'lambda': 186, 'colsample_bylevel': 0.3774957986732874, 'colsample_bynode': 0.42669713024833095, 'colsample_bytree': 0.8755549400844012, 'subsample': 0.809783830506486, 'max_depth': 10, 'num_boost_round': 1200, 'num_feat': 50, 'step': 0.2}. Best is trial 7 with value: 0.9715977970578322.
2023-04-15 23:04:48,732 INFO optuna.study.study: Trial 16 finished with value: 0.9781918236938438 and parameters: {'learning_rate': 0.2593791853532063, 'gamma': 10, 'max_delta_step': 4, 'lambda': 50, 'colsample_bylevel': 0.8747297190204415, 'colsample_bynode': 0.649122683655394, 'colsample_bytree': 0.8864441280990405, 'subsample': 0.5084637142700821, 'max_depth': 3, 'num_boost_round': 1300, 'num_feat': 90, 'step': 0.1}. Best is trial 16 with value: 0.9781918236938438.
2023-04-15 23:05:22,452 INFO optuna.study.study: Trial 17 finished with value: 0.966895081930874 and parameters: {'learning_rate': 0.009233925439821572, 'gamma': 3, 'max_delta_step': 10, 'lambda': 51, 'colsample_bylevel': 0.9936458452131413, 'colsample_bynode': 0.6676708009461894, 'colsample_bytree': 0.21090866548602322, 'subsample': 0.9940387463964401, 'max_depth': 13, 'num_boost_round': 1100, 'num_feat': 50, 'step': 0.1}. Best is trial 16 with value: 0.9781918236938438.
2023-04-15 23:05:42,920 INFO optuna.study.study: Trial 18 finished with value: 0.9740465869772403 and parameters: {'learning_rate': 0.13642252247864167, 'gamma': 4, 'max_delta_step': 10, 'lambda': 287, 'colsample_bylevel': 0.9609559736608166, 'colsample_bynode': 0.7122092735601404, 'colsample_bytree': 0.21441818211610053, 'subsample': 0.9940943688303336, 'max_depth': 13, 'num_boost_round': 1100, 'num_feat': 90, 'step': 0.1}. Best is trial 16 with value: 0.9781918236938438.
2023-04-15 23:05:52,922 INFO optuna.study.study: Trial 19 finished with value: 0.9749067935603118 and parameters: {'learning_rate': 0.06972965932184283, 'gamma': 2, 'max_delta_step': 2, 'lambda': 236, 'colsample_bylevel': 0.9810231836484453, 'colsample_bynode': 0.9892521857384705, 'colsample_bytree': 0.23657554650783497, 'subsample': 0.9278264605643058, 'max_depth': 9, 'num_boost_round': 1100, 'num_feat': 90, 'step': 0.1}. Best is trial 16 with value: 0.9781918236938438.
2023-04-15 23:06:12,536 INFO optuna.study.study: Trial 20 finished with value: 0.9751302046851988 and parameters: {'learning_rate': 0.08056647817782467, 'gamma': 4, 'max_delta_step': 10, 'lambda': 252, 'colsample_bylevel': 0.9622583656479728, 'colsample_bynode': 0.9557845465971397, 'colsample_bytree': 0.22083170277827038, 'subsample': 0.9223225348798373, 'max_depth': 13, 'num_boost_round': 1100, 'num_feat': 90, 'step': 0.1}. Best is trial 16 with value: 0.9781918236938438.
2023-04-15 23:07:05,758 INFO optuna.study.study: Trial 21 finished with value: 0.9751175334665507 and parameters: {'learning_rate': 0.06745684321998965, 'gamma': 3, 'max_delta_step': 10, 'lambda': 251, 'colsample_bylevel': 0.9912126092439771, 'colsample_bynode': 0.9632879872610719, 'colsample_bytree': 0.2682505946257645, 'subsample': 0.9274315264843761, 'max_depth': 9, 'num_boost_round': 1500, 'num_feat': 90, 'step': 0.1}. Best is trial 16 with value: 0.9781918236938438.
2023-04-15 23:07:28,862 INFO optuna.study.study: Trial 23 finished with value: 0.972158208654128 and parameters: {'learning_rate': 0.08134801000051878, 'gamma': 0, 'max_delta_step': 10, 'lambda': 269, 'colsample_bylevel': 0.9354320473592712, 'colsample_bynode': 0.6082368567647221, 'colsample_bytree': 0.21915642349026287, 'subsample': 0.6958700532695621, 'max_depth': 13, 'num_boost_round': 800, 'num_feat': 100, 'step': 0.1}. Best is trial 16 with value: 0.9781918236938438.
2023-04-15 23:07:34,970 INFO optuna.study.study: Trial 22 finished with value: 0.9730587592668882 and parameters: {'learning_rate': 0.08023742471780759, 'gamma': 0, 'max_delta_step': 10, 'lambda': 238, 'colsample_bylevel': 0.5135981623665894, 'colsample_bynode': 0.6101505050233542, 'colsample_bytree': 0.21993387255867447, 'subsample': 0.7088501775746118, 'max_depth': 13, 'num_boost_round': 1100, 'num_feat': 100, 'step': 0.1}. Best is trial 16 with value: 0.9781918236938438.
2023-04-15 23:08:17,702 INFO optuna.study.study: Trial 25 finished with value: 0.9726905816232179 and parameters: {'learning_rate': 0.1214836675006486, 'gamma': 1, 'max_delta_step': 5, 'lambda': 306, 'colsample_bylevel': 0.9259182928076473, 'colsample_bynode': 0.5512678450950954, 'colsample_bytree': 0.7847546402412562, 'subsample': 0.6750562063702696, 'max_depth': 16, 'num_boost_round': 1500, 'num_feat': 90, 'step': 0.1}. Best is trial 16 with value: 0.9781918236938438.
2023-04-15 23:08:40,472 INFO optuna.study.study: Trial 27 finished with value: 0.9749242602361813 and parameters: {'learning_rate': 0.06907249814845333, 'gamma': 9, 'max_delta_step': 2, 'lambda': 27, 'colsample_bylevel': 0.8837474920242402, 'colsample_bynode': 0.9965858177836794, 'colsample_bytree': 0.7850673600569514, 'subsample': 0.6615715887817404, 'max_depth': 5, 'num_boost_round': 900, 'num_feat': 90, 'step': 0.1}. Best is trial 16 with value: 0.9781918236938438.
2023-04-15 23:08:41,643 INFO optuna.study.study: Trial 26 finished with value: 0.9806086352777112 and parameters: {'learning_rate': 0.09166424401732179, 'gamma': 1, 'max_delta_step': 10, 'lambda': 12, 'colsample_bylevel': 0.9895779535378803, 'colsample_bynode': 0.9816598136857908, 'colsample_bytree': 0.8129298743934964, 'subsample': 0.6522958490244702, 'max_depth': 15, 'num_boost_round': 1100, 'num_feat': 90, 'step': 0.1}. Best is trial 26 with value: 0.9806086352777112.
2023-04-15 23:08:51,473 INFO optuna.study.study: Trial 24 finished with value: 0.9712494033586377 and parameters: {'learning_rate': 0.09794555105621736, 'gamma': 0, 'max_delta_step': 5, 'lambda': 301, 'colsample_bylevel': 0.9873751350472131, 'colsample_bynode': 0.5557426975547773, 'colsample_bytree': 0.24164550155256614, 'subsample': 0.6478652486130931, 'max_depth': 5, 'num_boost_round': 1500, 'num_feat': 100, 'step': 0.1}. Best is trial 26 with value: 0.9806086352777112.
2023-04-15 23:09:57,335 INFO optuna.study.study: Trial 28 finished with value: 0.9758318959938881 and parameters: {'learning_rate': 0.08257395602347081, 'gamma': 0, 'max_delta_step': 2, 'lambda': 211, 'colsample_bylevel': 0.8975811782408701, 'colsample_bynode': 0.9994551859629499, 'colsample_bytree': 0.27908969434460906, 'subsample': 0.916312349613663, 'max_depth': 3, 'num_boost_round': 1000, 'num_feat': 90, 'step': 0.1}. Best is trial 26 with value: 0.9806086352777112.
2023-04-15 23:10:10,048 INFO optuna.study.study: Trial 31 finished with value: 0.9766805240352193 and parameters: {'learning_rate': 0.14259597197172702, 'gamma': 13, 'max_delta_step': 9, 'lambda': 161, 'colsample_bylevel': 0.8726835522844458, 'colsample_bynode': 0.9815295502874308, 'colsample_bytree': 0.3053355584949566, 'subsample': 0.8974705114135244, 'max_depth': 6, 'num_boost_round': 1500, 'num_feat': 90, 'step': 0.1}. Best is trial 26 with value: 0.9806086352777112.
2023-04-15 23:10:15,454 INFO optuna.study.study: Trial 29 finished with value: 0.9761878173837195 and parameters: {'learning_rate': 0.10891649043464638, 'gamma': 11, 'max_delta_step': 9, 'lambda': 160, 'colsample_bylevel': 0.8986888520602772, 'colsample_bynode': 0.9914202749202826, 'colsample_bytree': 0.28659085119518, 'subsample': 0.9020612734276775, 'max_depth': 18, 'num_boost_round': 1500, 'num_feat': 90, 'step': 0.1}. Best is trial 26 with value: 0.9806086352777112.
2023-04-15 23:10:44,782 INFO optuna.study.study: Trial 32 finished with value: 0.9699540767711058 and parameters: {'learning_rate': 0.002137826059908532, 'gamma': 11, 'max_delta_step': 9, 'lambda': 21, 'colsample_bylevel': 0.8697739310011978, 'colsample_bynode': 0.9513535291566175, 'colsample_bytree': 0.28905114530448434, 'subsample': 0.9056898755296818, 'max_depth': 6, 'num_boost_round': 1300, 'num_feat': 90, 'step': 0.1}. Best is trial 26 with value: 0.9806086352777112.
2023-04-15 23:11:31,884 INFO optuna.study.study: Trial 34 finished with value: 0.9710099702520237 and parameters: {'learning_rate': 0.006338461814588775, 'gamma': 12, 'max_delta_step': 9, 'lambda': 142, 'colsample_bylevel': 0.8740383039700107, 'colsample_bynode': 0.9155654348701701, 'colsample_bytree': 0.9940843118173963, 'subsample': 0.6327778460236227, 'max_depth': 15, 'num_boost_round': 1200, 'num_feat': 70, 'step': 0.1}. Best is trial 26 with value: 0.9806086352777112.
2023-04-15 23:11:36,102 INFO optuna.study.study: Trial 35 finished with value: 0.9747554624629668 and parameters: {'learning_rate': 0.16320004516421246, 'gamma': 13, 'max_delta_step': 9, 'lambda': 158, 'colsample_bylevel': 0.8531673772753118, 'colsample_bynode': 0.2125828105062056, 'colsample_bytree': 0.9845964210847512, 'subsample': 0.6220018397079813, 'max_depth': 15, 'num_boost_round': 1200, 'num_feat': 70, 'step': 0.1}. Best is trial 26 with value: 0.9806086352777112.
2023-04-15 23:11:49,283 INFO optuna.study.study: Trial 33 finished with value: 0.9325233737004733 and parameters: {'learning_rate': 0.007029990901566079, 'gamma': 13, 'max_delta_step': 9, 'lambda': 160, 'colsample_bylevel': 0.8510297943486489, 'colsample_bynode': 0.22103819455352747, 'colsample_bytree': 0.30794539450147956, 'subsample': 0.63528010521243, 'max_depth': 15, 'num_boost_round': 1200, 'num_feat': 70, 'step': 0.1}. Best is trial 26 with value: 0.9806086352777112.
2023-04-15 23:12:17,210 INFO optuna.study.study: Trial 36 finished with value: 0.9738286107131365 and parameters: {'learning_rate': 0.15397581811450325, 'gamma': 13, 'max_delta_step': 2, 'lambda': 148, 'colsample_bylevel': 0.846249115117598, 'colsample_bynode': 0.8994612685875122, 'colsample_bytree': 0.9807880818533491, 'subsample': 0.6129558026379609, 'max_depth': 15, 'num_boost_round': 1200, 'num_feat': 70, 'step': 0.1}. Best is trial 26 with value: 0.9806086352777112.
2023-04-15 23:12:22,957 INFO optuna.study.study: Trial 30 finished with value: 0.9825644692320565 and parameters: {'learning_rate': 0.016895210233642266, 'gamma': 11, 'max_delta_step': 9, 'lambda': 20, 'colsample_bylevel': 0.8806080306768237, 'colsample_bynode': 0.9998032275105115, 'colsample_bytree': 0.2958114987685715, 'subsample': 0.8932615739234117, 'max_depth': 6, 'num_boost_round': 1500, 'num_feat': 90, 'step': 0.1}. Best is trial 30 with value: 0.9825644692320565.
2023-04-15 23:12:41,766 INFO optuna.study.study: Trial 37 finished with value: 0.9761014700125576 and parameters: {'learning_rate': 0.1598089702576888, 'gamma': 12, 'max_delta_step': 9, 'lambda': 147, 'colsample_bylevel': 0.8623079515219585, 'colsample_bynode': 0.921653420829376, 'colsample_bytree': 0.5038706358815787, 'subsample': 0.5961292512763849, 'max_depth': 6, 'num_boost_round': 1300, 'num_feat': 70, 'step': 0.1}. Best is trial 30 with value: 0.9825644692320565.
2023-04-15 23:12:58,524 INFO optuna.study.study: Trial 38 finished with value: 0.9770662411995902 and parameters: {'learning_rate': 0.1704072475343106, 'gamma': 15, 'max_delta_step': 9, 'lambda': 151, 'colsample_bylevel': 0.8471458021695295, 'colsample_bynode': 0.9148787276594131, 'colsample_bytree': 0.33370736531776973, 'subsample': 0.6289487185263611, 'max_depth': 15, 'num_boost_round': 1300, 'num_feat': 90, 'step': 0.1}. Best is trial 30 with value: 0.9825644692320565.
2023-04-15 23:13:38,602 INFO optuna.study.study: Trial 42 finished with value: 0.9704567104366338 and parameters: {'learning_rate': 0.16802294894682576, 'gamma': 47, 'max_delta_step': 8, 'lambda': 81, 'colsample_bylevel': 0.7882585154968138, 'colsample_bynode': 0.8955780526202085, 'colsample_bytree': 0.5063608679023495, 'subsample': 0.5421992134552993, 'max_depth': 18, 'num_boost_round': 1300, 'num_feat': 90, 'step': 0.3}. Best is trial 30 with value: 0.9825644692320565.
2023-04-15 23:13:48,484 INFO optuna.study.study: Trial 39 finished with value: 0.9757008772258906 and parameters: {'learning_rate': 0.15549836984039975, 'gamma': 12, 'max_delta_step': 9, 'lambda': 150, 'colsample_bylevel': 0.833291641387344, 'colsample_bynode': 0.9041393856834209, 'colsample_bytree': 0.3314439311140755, 'subsample': 0.6249375115453296, 'max_depth': 15, 'num_boost_round': 1300, 'num_feat': 70, 'step': 0.1}. Best is trial 30 with value: 0.9825644692320565.
2023-04-15 23:13:52,487 INFO optuna.study.study: Trial 40 finished with value: 0.9693719403270086 and parameters: {'learning_rate': 0.17279129207625823, 'gamma': 49, 'max_delta_step': 8, 'lambda': 82, 'colsample_bylevel': 0.831083923344861, 'colsample_bynode': 0.8958267218591991, 'colsample_bytree': 0.5107691356701245, 'subsample': 0.6029054194914045, 'max_depth': 18, 'num_boost_round': 1300, 'num_feat': 70, 'step': 0.1}. Best is trial 30 with value: 0.9825644692320565.
2023-04-15 23:13:56,552 INFO optuna.study.study: Trial 41 finished with value: 0.9701780139737048 and parameters: {'learning_rate': 0.15790860826058656, 'gamma': 47, 'max_delta_step': 8, 'lambda': 98, 'colsample_bylevel': 0.8092627337526543, 'colsample_bynode': 0.9020801621222674, 'colsample_bytree': 0.3193482951518347, 'subsample': 0.5802033707030527, 'max_depth': 18, 'num_boost_round': 1300, 'num_feat': 90, 'step': 0.1}. Best is trial 30 with value: 0.9825644692320565.
2023-04-15 23:14:22,102 INFO optuna.study.study: Trial 44 finished with value: 0.9639146870612091 and parameters: {'learning_rate': 0.2853515392354112, 'gamma': 30, 'max_delta_step': 8, 'lambda': 78, 'colsample_bylevel': 0.7270861504775946, 'colsample_bynode': 0.8117793709880762, 'colsample_bytree': 0.5173305046120845, 'subsample': 0.5423431977918952, 'max_depth': 6, 'num_boost_round': 1300, 'num_feat': 90, 'step': 0.3}. Best is trial 30 with value: 0.9825644692320565.
2023-04-15 23:14:30,617 INFO optuna.study.study: Trial 43 finished with value: 0.9672426681991844 and parameters: {'learning_rate': 0.17517108164932593, 'gamma': 49, 'max_delta_step': 6, 'lambda': 77, 'colsample_bylevel': 0.7202172389460934, 'colsample_bynode': 0.8195917516035329, 'colsample_bytree': 0.5414373139521804, 'subsample': 0.5540579951744722, 'max_depth': 18, 'num_boost_round': 1300, 'num_feat': 90, 'step': 0.3}. Best is trial 30 with value: 0.9825644692320565.
2023-04-15 23:14:31,270 INFO optuna.study.study: Trial 45 finished with value: 0.9640154955291769 and parameters: {'learning_rate': 0.279110250461713, 'gamma': 53, 'max_delta_step': 8, 'lambda': 78, 'colsample_bylevel': 0.732487882305354, 'colsample_bynode': 0.8356977035858962, 'colsample_bytree': 0.3386843506780248, 'subsample': 0.553141319016045, 'max_depth': 4, 'num_boost_round': 1400, 'num_feat': 90, 'step': 0.3}. Best is trial 30 with value: 0.9825644692320565.
2023-04-15 23:14:59,644 INFO optuna.study.study: Trial 46 finished with value: 0.9724632328767073 and parameters: {'learning_rate': 0.2562758050843883, 'gamma': 29, 'max_delta_step': 8, 'lambda': 81, 'colsample_bylevel': 0.7344731772541617, 'colsample_bynode': 0.8348579039404986, 'colsample_bytree': 0.5452456023303337, 'subsample': 0.5575592778554581, 'max_depth': 4, 'num_boost_round': 1300, 'num_feat': 90, 'step': 0.3}. Best is trial 30 with value: 0.9825644692320565.
2023-04-15 23:15:46,318 INFO optuna.study.study: Trial 47 finished with value: 0.9720312677010619 and parameters: {'learning_rate': 0.2588588740641894, 'gamma': 28, 'max_delta_step': 6, 'lambda': 75, 'colsample_bylevel': 0.7520878468730665, 'colsample_bynode': 0.8324345461430861, 'colsample_bytree': 0.349597726014905, 'subsample': 0.5229381434498781, 'max_depth': 4, 'num_boost_round': 1400, 'num_feat': 90, 'step': 0.3}. Best is trial 30 with value: 0.9825644692320565.
2023-04-15 23:16:01,509 INFO optuna.study.study: Trial 50 finished with value: 0.8990630944152311 and parameters: {'learning_rate': 0.2519914894886778, 'gamma': 28, 'max_delta_step': 7, 'lambda': 699, 'colsample_bylevel': 0.7236522450896139, 'colsample_bynode': 0.8460870574663222, 'colsample_bytree': 0.4231952335193755, 'subsample': 0.5201387878123593, 'max_depth': 4, 'num_boost_round': 1400, 'num_feat': 90, 'step': 0.3}. Best is trial 30 with value: 0.9825644692320565.
2023-04-15 23:16:06,933 INFO optuna.study.study: Trial 48 finished with value: 0.9751206571069486 and parameters: {'learning_rate': 0.27321613137138995, 'gamma': 29, 'max_delta_step': 8, 'lambda': 73, 'colsample_bylevel': 0.7207492581308254, 'colsample_bynode': 0.8541672098006221, 'colsample_bytree': 0.36772696890100737, 'subsample': 0.5426701210521577, 'max_depth': 8, 'num_boost_round': 1400, 'num_feat': 90, 'step': 0.1}. Best is trial 30 with value: 0.9825644692320565.
2023-04-15 23:16:08,417 INFO optuna.study.study: Trial 49 finished with value: 0.9790137993485555 and parameters: {'learning_rate': 0.2878809489825114, 'gamma': 29, 'max_delta_step': 6, 'lambda': 11, 'colsample_bylevel': 0.7632549819690855, 'colsample_bynode': 0.844046541831619, 'colsample_bytree': 0.38661580683880653, 'subsample': 0.5686869308029068, 'max_depth': 4, 'num_boost_round': 1400, 'num_feat': 90, 'step': 0.1}. Best is trial 30 with value: 0.9825644692320565.
2023-04-15 23:16:30,748 INFO optuna.study.study: Trial 53 finished with value: 0.9750410359547625 and parameters: {'learning_rate': 0.23683552865469326, 'gamma': 28, 'max_delta_step': 7, 'lambda': 44, 'colsample_bylevel': 0.9341474863205379, 'colsample_bynode': 0.9442093131381193, 'colsample_bytree': 0.44319820958697265, 'subsample': 0.5087519268394919, 'max_depth': 14, 'num_boost_round': 1400, 'num_feat': 80, 'step': 0.2}. Best is trial 30 with value: 0.9825644692320565.
2023-04-15 23:16:37,129 INFO optuna.study.study: Trial 52 finished with value: 0.9799035727352725 and parameters: {'learning_rate': 0.2497247960853608, 'gamma': 19, 'max_delta_step': 7, 'lambda': 13, 'colsample_bylevel': 0.9423099230695364, 'colsample_bynode': 0.9461193494532286, 'colsample_bytree': 0.4186853966495705, 'subsample': 0.5170041464539112, 'max_depth': 8, 'num_boost_round': 1400, 'num_feat': 80, 'step': 0.2}. Best is trial 30 with value: 0.9825644692320565.
2023-04-15 23:16:46,005 INFO optuna.study.study: Trial 51 finished with value: 0.9776860655157862 and parameters: {'learning_rate': 0.2377599218036623, 'gamma': 18, 'max_delta_step': 6, 'lambda': 45, 'colsample_bylevel': 0.7511334470734717, 'colsample_bynode': 0.832027582807421, 'colsample_bytree': 0.3985117681436292, 'subsample': 0.5080120441939355, 'max_depth': 4, 'num_boost_round': 1400, 'num_feat': 90, 'step': 0.1}. Best is trial 30 with value: 0.9825644692320565.
